direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
short,2020-05-21 00:00:00+00:00,2020-05-22 00:00:00+00:00,1.0952422618865967,1.1129898173468453,1.0859833657741547,0.017747555460248643,2020-05-29 00:00:00+00:00,1.1129898173468453,SL,-1.0092568432678495,5
short,2020-06-01 00:00:00+00:00,2020-06-02 00:00:00+00:00,1.1125574111938477,1.1315854958125524,1.0905607044696808,0.019028084618704755,2020-06-04 00:00:00+00:00,1.1315854958125524,SL,-1.0087703841465487,2
long,2020-09-23 00:00:00+00:00,2020-09-24 00:00:00+00:00,1.1661943197250366,1.1485846042633057,1.1835893034934997,0.017609715461730957,2020-10-20 00:00:00+00:00,1.1835893034934997,BB mid TP,0.9778723942431967,18
long,2020-11-02 00:00:00+00:00,2020-11-03 00:00:00+00:00,1.1642799377441406,1.1479043449674333,1.1769278466701507,0.016375592776707304,2020-11-05 00:00:00+00:00,1.1769278466701507,BB mid TP,0.7616986514888475,2
short,2020-12-02 00:00:00+00:00,2020-12-03 00:00:00+00:00,1.2113430500030518,1.2258695023400443,1.1869261503219604,0.014526452336992568,2020-12-17 00:00:00+00:00,1.2258695023400443,SL,-1.0125083160902089,10
long,2021-01-18 00:00:00+00:00,2021-01-19 00:00:00+00:00,1.2078461647033691,1.188317792756217,1.2215706408023834,0.01952837194715218,2021-02-25 00:00:00+00:00,1.2215706408023834,BB mid TP,0.6935191121389817,27
long,2021-03-05 00:00:00+00:00,2021-03-08 00:00:00+00:00,1.1924636363983154,1.1753042595727103,1.2099168360233308,0.017159376825605088,2021-03-30 00:00:00+00:00,1.1753042595727103,SL,-1.0104240117387504,16
long,2021-03-31 00:00:00+00:00,2021-04-01 00:00:00+00:00,1.1728966236114502,1.158662268093654,1.1890645623207092,0.014234355517796171,2021-04-07 00:00:00+00:00,1.1890645623207092,BB mid TP,1.1234793310960713,4
short,2021-04-20 00:00:00+00:00,2021-04-21 00:00:00+00:00,1.2032536268234253,1.2171006883893694,1.1860695242881776,0.013847061565944063,2021-05-10 00:00:00+00:00,1.2171006883893694,SL,-1.0130343931211667,13
long,2021-06-14 00:00:00+00:00,2021-06-15 00:00:00+00:00,1.212415099143982,1.1987223965781075,1.2189754843711853,0.013692702565874404,2021-06-17 00:00:00+00:00,1.1987223965781075,SL,-1.0132816924925283,2
long,2021-06-18 00:00:00+00:00,2021-06-21 00:00:00+00:00,1.186901330947876,1.1706425632749284,1.2158715903759003,0.01625876767294754,2021-08-18 00:00:00+00:00,1.1706425632749284,SL,-1.0109501041667757,42
short,2021-09-03 00:00:00+00:00,2021-09-06 00:00:00+00:00,1.1885942220687866,1.200191514832633,1.1760164141654967,0.011597292763846356,2021-09-16 00:00:00+00:00,1.1760164141654967,BB mid TP,1.0691735582147315,8
